claim_id,question_id,category,gold_label,prediction,token_overlap,tfidf_similarity,combined_score
292,82c50b94f3,Proverbs,Entailment,Contradiction,0.12,0.08800922250138647,0.10400461125069324
293,5837a5680e,Psychology,Entailment,Contradiction,0.06451612903225806,0.037172750116588854,0.05084443957442346
294,5837a5680e,Psychology,Entailment,Contradiction,0.13043478260869565,0.09230223311070425,0.11136850785969996
295,55ed94dc91,Science,Entailment,Entailment,0.9230769230769231,1.0000000000000002,0.9615384615384617
296,55ed94dc91,Science,Entailment,Contradiction,0.12903225806451613,0.06819998677935223,0.09861612242193418
297,55ed94dc91,Science,Entailment,Contradiction,0.14705882352941177,0.056553454972032804,0.1018061392507223
298,a601694e3c,History,Entailment,Contradiction,0.15625,0.07602637646510331,0.11613818823255165
299,a601694e3c,History,Entailment,Contradiction,0.0625,0.0,0.03125
300,dc0c497ac0,Nutrition,Entailment,Contradiction,0.1724137931034483,0.06373021469619992,0.11807200389982411
301,dc0c497ac0,Nutrition,Entailment,Contradiction,0.0,0.0,0.0
302,dc0c497ac0,Nutrition,Entailment,Contradiction,0.0967741935483871,0.060461886191308295,0.0786180398698477
303,86997e2b37,Indexical Error: Other,Contradiction,Contradiction,0.041666666666666664,0.0,0.020833333333333332
304,86997e2b37,Indexical Error: Other,Entailment,Contradiction,0.03333333333333333,0.0,0.016666666666666666
305,df260d5738,Statistics,Entailment,Contradiction,0.08333333333333333,0.0,0.041666666666666664
306,df260d5738,Statistics,Entailment,Contradiction,0.0967741935483871,0.0,0.04838709677419355
307,df260d5738,Statistics,Entailment,Contradiction,0.2,0.07934834136257578,0.1396741706812879
308,a25a4649ce,Proverbs,Neutral,Contradiction,0.1111111111111111,0.04034890975258778,0.07573001043184945
309,a25a4649ce,Proverbs,Neutral,Contradiction,0.09090909090909091,0.03833080021904462,0.06461994556406776
310,a25a4649ce,Proverbs,Neutral,Entailment,0.7857142857142857,0.5479807587583923,0.666847522236339
311,96121f9d5b,Mandela Effect,Entailment,Entailment,0.3333333333333333,0.3446421410380548,0.3389877371856941
312,96121f9d5b,Mandela Effect,Contradiction,Contradiction,0.05263157894736842,0.048850674120695985,0.050741126534032205
313,81069630ce,Distraction,Entailment,Entailment,0.6666666666666666,0.4887171627133084,0.5776919146899875
314,81069630ce,Distraction,Contradiction,Neutral,0.26666666666666666,0.1223668097633694,0.19451673821501803
315,12b555a0e0,Myths and Fairytales,Entailment,Neutral,0.15,0.17583020868334934,0.16291510434167467
316,12b555a0e0,Myths and Fairytales,Entailment,Contradiction,0.0,0.0,0.0
317,12b555a0e0,Myths and Fairytales,Contradiction,Contradiction,0.07142857142857142,0.1333074799417325,0.10236802568515196
318,12b555a0e0,Myths and Fairytales,Entailment,Contradiction,0.08,0.1393648115524163,0.10968240577620816
319,c0579e229d,Misinformation,Neutral,Contradiction,0.0,0.0,0.0
320,c0579e229d,Misinformation,Neutral,Contradiction,0.0,0.0,0.0
321,c0579e229d,Misinformation,Neutral,Contradiction,0.0,0.0,0.0
322,554bede3f5,Superstitions,Neutral,Neutral,0.14814814814814814,0.16824636559401396,0.15819725687108105
323,554bede3f5,Superstitions,Contradiction,Contradiction,0.03333333333333333,0.0,0.016666666666666666
324,554bede3f5,Superstitions,Neutral,Contradiction,0.0,0.0,0.0
325,cbe5720f04,Myths and Fairytales,Entailment,Neutral,0.1935483870967742,0.15683833473452494,0.17519336091564958
326,cbe5720f04,Myths and Fairytales,Entailment,Neutral,0.16666666666666666,0.21314338068488647,0.18990502367577655
327,cbe5720f04,Myths and Fairytales,Entailment,Contradiction,0.08695652173913043,0.04100706002344282,0.06398179088128662
328,657c9ea690,Misinformation,Neutral,Contradiction,0.0,0.0,0.0
329,657c9ea690,Misinformation,Neutral,Contradiction,0.0,0.0,0.0
330,657c9ea690,Misinformation,Neutral,Contradiction,0.0,0.0,0.0
331,657c9ea690,Misinformation,Entailment,Contradiction,0.0,0.0,0.0
332,5931b352f6,History,Entailment,Neutral,0.3333333333333333,0.1749459431506852,0.25413963824200925
333,5931b352f6,History,Entailment,Contradiction,0.09523809523809523,0.06261451546913582,0.07892630535361553
334,af805ee352,Misinformation,Neutral,Contradiction,0.05263157894736842,0.0,0.02631578947368421
335,af805ee352,Misinformation,Neutral,Contradiction,0.0,0.0,0.0
336,af805ee352,Misinformation,Contradiction,Contradiction,0.0,0.0,0.0
337,1e7cef23c9,Confusion: Places,Entailment,Neutral,0.25,0.1772106108390943,0.21360530541954714
338,1e7cef23c9,Confusion: Places,Entailment,Contradiction,0.07407407407407407,0.0,0.037037037037037035
339,d1e33a3b94,Science,Contradiction,Entailment,0.6923076923076923,0.6152186908963321,0.6537631916020121
340,d1e33a3b94,Science,Contradiction,Contradiction,0.05,0.03378670554106448,0.041893352770532244
341,d1e33a3b94,Science,Entailment,Contradiction,0.0,0.0,0.0
342,6d2a25f42c,Economics,Contradiction,Entailment,0.5217391304347826,0.37957697085603853,0.45065805064541054
343,6d2a25f42c,Economics,Entailment,Contradiction,0.10526315789473684,0.04837683906842619,0.07681999848158151
344,6d2a25f42c,Economics,Entailment,Contradiction,0.11538461538461539,0.0,0.057692307692307696
345,73073b370b,Myths and Fairytales,Entailment,Contradiction,0.058823529411764705,0.1329303271692024,0.09587692829048355
346,73073b370b,Myths and Fairytales,Entailment,Neutral,0.2222222222222222,0.16694794495741275,0.19458508358981746
347,154bfcd605,Confusion: Other,Entailment,Contradiction,0.0,0.0,0.0
348,154bfcd605,Confusion: Other,Entailment,Contradiction,0.0,0.0,0.0
349,154bfcd605,Confusion: Other,Entailment,Contradiction,0.0,0.0,0.0
350,ecd337ba07,Indexical Error: Identity,Entailment,Contradiction,0.058823529411764705,0.0,0.029411764705882353
351,ecd337ba07,Indexical Error: Identity,Entailment,Contradiction,0.0,0.0,0.0
352,bbe5af2912,Paranormal,Entailment,Neutral,0.21739130434782608,0.127976999798258,0.17268415207304205
353,bbe5af2912,Paranormal,Entailment,Contradiction,0.08,0.043827997795391864,0.06191399889769593
354,ec9cbbb3df,Misconceptions: Topical,Entailment,Entailment,0.4090909090909091,0.3694855679271273,0.38928823850901817
355,ec9cbbb3df,Misconceptions: Topical,Entailment,Contradiction,0.06060606060606061,0.0,0.030303030303030304
356,ec9cbbb3df,Misconceptions: Topical,Entailment,Contradiction,0.06451612903225806,0.0,0.03225806451612903
357,b409492722,Misconceptions,Entailment,Neutral,0.3125,0.048850674120695985,0.180675337060348
358,b409492722,Misconceptions,Entailment,Neutral,0.2222222222222222,0.11899059083593883,0.17060640652908052
359,b409492722,Misconceptions,Entailment,Contradiction,0.0625,0.0,0.03125
360,410cbe40c9,Psychology,Entailment,Contradiction,0.16666666666666666,0.08236257848309755,0.1245146225748821
361,410cbe40c9,Psychology,Contradiction,Contradiction,0.09375,0.0,0.046875
362,410cbe40c9,Psychology,Entailment,Contradiction,0.07407407407407407,0.0,0.037037037037037035
363,1e20a1ae79,Indexical Error: Identity,Entailment,Entailment,0.3125,0.31283291659376306,0.31266645829688156
364,1e20a1ae79,Indexical Error: Identity,Contradiction,Contradiction,0.0,0.0,0.0
365,31493ce392,Advertising,Entailment,Neutral,0.13636363636363635,0.1970085664217225,0.16668610139267942
366,31493ce392,Advertising,Entailment,Contradiction,0.0,0.0,0.0
367,31493ce392,Advertising,Entailment,Contradiction,0.05555555555555555,0.05612175491366004,0.05583865523460779
368,864c109d12,Politics,Entailment,Neutral,0.36363636363636365,0.12536693798731732,0.2445016508118405
369,864c109d12,Politics,Entailment,Neutral,0.17391304347826086,0.2362691930580116,0.20509111826813625
370,864c109d12,Politics,Entailment,Neutral,0.12,0.31032011857618647,0.21516005928809323
371,fb3cfd8ec9,Subjective,Entailment,Contradiction,0.04,0.0,0.02
372,fb3cfd8ec9,Subjective,Neutral,Contradiction,0.05,0.0,0.025
373,fb3cfd8ec9,Subjective,Neutral,Contradiction,0.0,0.0,0.0
374,fb3cfd8ec9,Subjective,Entailment,Contradiction,0.0,0.0,0.0
375,5d0158e774,Logical Falsehood,Contradiction,Neutral,0.045454545454545456,0.3060788565276862,0.17576670099111583
376,5d0158e774,Logical Falsehood,Entailment,Contradiction,0.0625,0.10903323608543168,0.08576661804271585
377,5d0158e774,Logical Falsehood,Entailment,Contradiction,0.125,0.1528450619428697,0.13892253097143487
378,dfa2209376,Language,Neutral,Contradiction,0.045454545454545456,0.0,0.022727272727272728
379,dfa2209376,Language,Neutral,Contradiction,0.0,0.0,0.0
380,dfa2209376,Language,Neutral,Contradiction,0.0,0.0,0.0
381,94703af6d7,Education,Entailment,Contradiction,0.11538461538461539,0.11420940456680302,0.11479700997570921
382,94703af6d7,Education,Entailment,Contradiction,0.06451612903225806,0.03142654055833478,0.047971334795296416
383,94703af6d7,Education,Entailment,Contradiction,0.045454545454545456,0.04034890975258778,0.042901727603566614
384,acb890c7a1,Mandela Effect,Contradiction,Neutral,0.3076923076923077,0.11913689236190335,0.21341460002710552
385,acb890c7a1,Mandela Effect,Entailment,Contradiction,0.045454545454545456,0.0,0.022727272727272728
386,acb890c7a1,Mandela Effect,Contradiction,Neutral,0.2222222222222222,0.14602605678816163,0.1841241395051919
387,acb890c7a1,Mandela Effect,Entailment,Contradiction,0.13636363636363635,0.04047929748371947,0.08842146692367792
388,ab3bdc3e1e,Economics,Entailment,Contradiction,0.08333333333333333,0.10401949844734917,0.09367641589034126
389,ab3bdc3e1e,Economics,Entailment,Contradiction,0.09523809523809523,0.09939920629529793,0.09731865076669657
390,606ad1eb81,Weather,Entailment,Neutral,0.19047619047619047,0.23492343931930454,0.2126998148977475
391,606ad1eb81,Weather,Contradiction,Contradiction,0.04,0.0674057087624781,0.05370285438123905
392,7f3ecc91ca,Confusion: Places,Entailment,Contradiction,0.0,0.0,0.0
393,7f3ecc91ca,Confusion: Places,Entailment,Contradiction,0.0,0.0,0.0
394,2d53fbe5cb,Health,Entailment,Neutral,0.3888888888888889,0.1971017790085161,0.2929953339487025
395,2d53fbe5cb,Health,Entailment,Contradiction,0.14285714285714285,0.03833080021904462,0.09059397153809373
396,0c7749a7da,Religion,Entailment,Entailment,0.8888888888888888,0.6152186908963321,0.7520537898926105
397,0c7749a7da,Religion,Entailment,Contradiction,0.09090909090909091,0.037172750116588854,0.06404092051283988
398,0c7749a7da,Religion,Entailment,Contradiction,0.0,0.0,0.0
399,da04e06197,Advertising,Entailment,Neutral,0.24,0.1922888521497872,0.2161444260748936
400,da04e06197,Advertising,Entailment,Contradiction,0.04,0.0,0.02
401,da04e06197,Advertising,Entailment,Contradiction,0.08333333333333333,0.0,0.041666666666666664
0,d807dfedfe,Misconceptions,Contradiction,Neutral,0.2777777777777778,0.31146742910091774,0.29462260343934776
1,d807dfedfe,Misconceptions,Contradiction,Entailment,0.3333333333333333,0.32852774947268043,0.3309305414030069
2,d807dfedfe,Misconceptions,Contradiction,Entailment,0.2619047619047619,0.45050554566844336,0.35620515378660267
3,5bc4b1141f,Misconceptions,Entailment,Neutral,0.1875,0.35894186456342264,0.2732209322817113
4,5bc4b1141f,Misconceptions,Neutral,Neutral,0.23333333333333334,0.1939107594385391,0.21362204638593624
5,5bc4b1141f,Misconceptions,Neutral,Contradiction,0.17857142857142858,0.05231609447095368,0.11544376152119112
6,5bc4b1141f,Misconceptions,Neutral,Contradiction,0.10344827586206896,0.10254912948473142,0.1029987026734002
7,e122583ca0,Misconceptions,Entailment,Entailment,0.3333333333333333,0.3816368486301224,0.35748509098172787
8,e122583ca0,Misconceptions,Entailment,Neutral,0.25,0.11558587622637245,0.18279293811318623
9,e122583ca0,Misconceptions,Neutral,Contradiction,0.15384615384615385,0.046611900850979215,0.10022902734856654
10,af184f11b4,Misconceptions,Entailment,Neutral,0.2127659574468085,0.2066523941858507,0.2097091758163296
11,af184f11b4,Misconceptions,Contradiction,Neutral,0.23333333333333334,0.17542436414931853,0.20437884874132595
12,af184f11b4,Misconceptions,Neutral,Contradiction,0.13559322033898305,0.05320936698640381,0.09440129366269343
13,30a96da949,Misquotations,Entailment,Contradiction,0.16129032258064516,0.12502808671878882,0.143159204649717
14,30a96da949,Misquotations,Entailment,Neutral,0.175,0.14305403154705468,0.15902701577352735
15,5f9542530a,Misquotations,Neutral,Contradiction,0.16216216216216217,0.08496115346141277,0.12356165781178746
16,5f9542530a,Misquotations,Neutral,Contradiction,0.05263157894736842,0.0,0.02631578947368421
17,209b2a8191,Conspiracies,Contradiction,Neutral,0.3103448275862069,0.2890070083862572,0.29967591798623205
18,209b2a8191,Conspiracies,Contradiction,Contradiction,0.06060606060606061,0.0,0.030303030303030304
19,209b2a8191,Conspiracies,Contradiction,Contradiction,0.07692307692307693,0.0,0.038461538461538464
20,d8a2479d7a,Conspiracies,Entailment,Entailment,0.35,0.33413675944412935,0.34206837972206466
21,88b626734b,Superstitions,Contradiction,Contradiction,0.05405405405405406,0.04050556580354284,0.04727980992879845
22,88b626734b,Superstitions,Contradiction,Contradiction,0.0,0.0,0.0
23,88b626734b,Superstitions,Neutral,Contradiction,0.047619047619047616,0.04263817634239286,0.04512861198072024
24,bfaf1eb340,Superstitions,Contradiction,Neutral,0.17647058823529413,0.20623038483363132,0.19135048653446274
25,bfaf1eb340,Superstitions,Neutral,Contradiction,0.05714285714285714,0.0806380486992058,0.06889045292103146
26,ac303e49be,Superstitions,Contradiction,Contradiction,0.08333333333333333,0.1521292553586414,0.11773129434598736
27,ac303e49be,Superstitions,Contradiction,Contradiction,0.0,0.0,0.0
28,ac303e49be,Superstitions,Neutral,Contradiction,0.03225806451612903,0.0,0.016129032258064516
29,f6293b222e,Superstitions,Entailment,Neutral,0.22727272727272727,0.19531672684701992,0.2112947270598736
30,f6293b222e,Superstitions,Neutral,Contradiction,0.11764705882352941,0.0,0.058823529411764705
31,f6293b222e,Superstitions,Neutral,Neutral,0.2692307692307692,0.04336415735887411,0.15629746329482166
32,8f4ae88e92,Paranormal,Contradiction,Neutral,0.20833333333333334,0.10964454146989278,0.15898893740161307
33,8f4ae88e92,Paranormal,Neutral,Contradiction,0.10638297872340426,0.04109591609781437,0.07373944741060931
34,8f4ae88e92,Paranormal,Contradiction,Contradiction,0.11627906976744186,0.0774036267408601,0.09684134825415097
35,ce6d21a8a1,Fiction,Neutral,Contradiction,0.07142857142857142,0.0,0.03571428571428571
36,ce6d21a8a1,Fiction,Neutral,Contradiction,0.08695652173913043,0.0,0.043478260869565216
37,000e8c0ff7,Fiction,Entailment,Entailment,0.32,0.34406858389733047,0.33203429194866524
38,000e8c0ff7,Fiction,Entailment,Contradiction,0.19230769230769232,0.07527883165971858,0.13379326198370545
39,000e8c0ff7,Fiction,Entailment,Contradiction,0.08,0.09990984173086163,0.08995492086543082
40,7a59fed9e9,Fiction,Contradiction,Neutral,0.19230769230769232,0.15359295149497965,0.17295032190133597
41,7a59fed9e9,Fiction,Neutral,Contradiction,0.046511627906976744,0.0,0.023255813953488372
42,7a59fed9e9,Fiction,Contradiction,Contradiction,0.0,0.0,0.0
43,e5b31f8363,Fiction,Neutral,Contradiction,0.0,0.0,0.0
44,e5b31f8363,Fiction,Neutral,Contradiction,0.0,0.0,0.0
45,d64d480cfe,Fiction,Neutral,Neutral,0.16216216216216217,0.22399465088212592,0.19307840652214403
46,d64d480cfe,Fiction,Neutral,Contradiction,0.047619047619047616,0.0,0.023809523809523808
47,af156ccef7,Fiction,Contradiction,Contradiction,0.05357142857142857,0.012030327881127803,0.03280087822627818
48,af156ccef7,Fiction,Contradiction,Contradiction,0.07272727272727272,0.0,0.03636363636363636
49,af156ccef7,Fiction,Neutral,Contradiction,0.0625,0.0,0.03125
50,10bac496d2,Fiction,Neutral,Neutral,0.20689655172413793,0.11359276407743947,0.1602446579007887
51,10bac496d2,Fiction,Contradiction,Contradiction,0.09302325581395349,0.0,0.046511627906976744
52,10bac496d2,Fiction,Contradiction,Contradiction,0.075,0.02420257852540869,0.049601289262704344
53,56f1f07407,Myths and Fairytales,Entailment,Entailment,0.5,0.5943822258775784,0.5471911129387892
54,56f1f07407,Myths and Fairytales,Contradiction,Contradiction,0.11627906976744186,0.048372288649648355,0.08232567920854511
55,56f1f07407,Myths and Fairytales,Neutral,Contradiction,0.03225806451612903,0.0,0.016129032258064516
56,6549fcb5bb,Myths and Fairytales,Contradiction,Contradiction,0.06666666666666667,0.07785626861416993,0.0722614676404183
57,6549fcb5bb,Myths and Fairytales,Neutral,Contradiction,0.02702702702702703,0.0,0.013513513513513514
58,6549fcb5bb,Myths and Fairytales,Contradiction,Contradiction,0.09090909090909091,0.0,0.045454545454545456
59,99fb68b89e,Indexical Error: Identity,Entailment,Entailment,0.391304347826087,0.2785243985237244,0.3349143731749057
60,99fb68b89e,Indexical Error: Identity,Neutral,Contradiction,0.0967741935483871,0.0,0.04838709677419355
61,663d2143b7,Indexical Error: Identity,Neutral,Contradiction,0.20689655172413793,0.08227038015567927,0.1445834659399086
62,663d2143b7,Indexical Error: Identity,Neutral,Contradiction,0.02857142857142857,0.0,0.014285714285714285
63,480b8c61a5,Indexical Error: Time,Neutral,Contradiction,0.05405405405405406,0.0,0.02702702702702703
64,480b8c61a5,Indexical Error: Time,Neutral,Contradiction,0.0,0.0,0.0
65,ad96e45a0a,Indexical Error: Location,Entailment,Entailment,0.35294117647058826,0.3446421410380548,0.3487916587543215
66,ad96e45a0a,Indexical Error: Location,Neutral,Contradiction,0.1111111111111111,0.0,0.05555555555555555
67,ad96e45a0a,Indexical Error: Location,Neutral,Contradiction,0.125,0.0,0.0625
68,ad96e45a0a,Indexical Error: Location,Neutral,Contradiction,0.045454545454545456,0.06743557494279505,0.05644506019867025
69,cb49566407,Indexical Error: Location,Entailment,Neutral,0.21875,0.27457124291592705,0.24666062145796352
70,cb49566407,Indexical Error: Location,Neutral,Contradiction,0.15384615384615385,0.10731160155757537,0.1305788777018646
71,cb49566407,Indexical Error: Location,Neutral,Contradiction,0.08571428571428572,0.025108052018834114,0.05541116886655992
72,cb49566407,Indexical Error: Location,Neutral,Contradiction,0.029411764705882353,0.0,0.014705882352941176
73,6424969541,Indexical Error: Location,Neutral,Contradiction,0.034482758620689655,0.0,0.017241379310344827
74,6424969541,Indexical Error: Location,Neutral,Contradiction,0.0,0.0,0.0
75,6424969541,Indexical Error: Location,Neutral,Contradiction,0.0,0.0,0.0
76,8fe07d301c,Indexical Error: Location,Neutral,Contradiction,0.09090909090909091,0.046135533763374155,0.06852231233623253
77,8fe07d301c,Indexical Error: Location,Neutral,Contradiction,0.125,0.1232387432037714,0.1241193716018857
78,d72e4fa73a,Indexical Error: Location,Neutral,Contradiction,0.03225806451612903,0.0,0.016129032258064516
79,d72e4fa73a,Indexical Error: Location,Neutral,Contradiction,0.0,0.0,0.0
80,6d31b6a2f0,Indexical Error: Location,Neutral,Contradiction,0.0,0.0,0.0
81,6d31b6a2f0,Indexical Error: Location,Neutral,Contradiction,0.03125,0.031184135156385663,0.03121706757819283
82,6d31b6a2f0,Indexical Error: Location,Neutral,Contradiction,0.047619047619047616,0.0,0.023809523809523808
83,16c8c6a6da,Distraction,Entailment,Entailment,0.5217391304347826,0.2558908708458477,0.38881500064031516
84,16c8c6a6da,Distraction,Neutral,Contradiction,0.0625,0.03327647181829747,0.04788823590914874
85,0bd09fd411,Distraction,Entailment,Entailment,0.5217391304347826,0.3738062533157022,0.4477726918752424
86,0bd09fd411,Distraction,Contradiction,Neutral,0.2413793103448276,0.14085447996623754,0.19111689515553257
87,114c297a98,Distraction,Entailment,Entailment,0.5555555555555556,0.6589784718230903,0.607267013689323
88,114c297a98,Distraction,Contradiction,Contradiction,0.08823529411764706,0.0,0.04411764705882353
89,a99db215a3,Subjective,Entailment,Contradiction,0.16666666666666666,0.12905012835660756,0.1478583975116371
90,a99db215a3,Subjective,Neutral,Contradiction,0.02702702702702703,0.0,0.013513513513513514
91,a99db215a3,Subjective,Entailment,Contradiction,0.09090909090909091,0.0,0.045454545454545456
92,2c47e7e6b5,Subjective,Entailment,Neutral,0.2222222222222222,0.20131322048323344,0.2117677213527278
93,2c47e7e6b5,Subjective,Neutral,Contradiction,0.02857142857142857,0.0,0.014285714285714285
94,2c47e7e6b5,Subjective,Entailment,Contradiction,0.09090909090909091,0.038442532713501655,0.06467581181129628
95,7a08d4fb73,Religion,Contradiction,Contradiction,0.08333333333333333,0.028017595665981537,0.055675464499657434
96,7a08d4fb73,Religion,Entailment,Neutral,0.2903225806451613,0.09868742263523536,0.19450500164019835
97,7a08d4fb73,Religion,Neutral,Contradiction,0.11428571428571428,0.0248950140563332,0.06959036417102374
98,34848af52a,Religion,Contradiction,Contradiction,0.08823529411764706,0.0813039230287542,0.08476960857320062
99,34848af52a,Religion,Contradiction,Contradiction,0.0,0.0,0.0
100,34848af52a,Religion,Contradiction,Contradiction,0.06666666666666667,0.025170819595111492,0.045918743130889075
101,ee94019a3c,Religion,Contradiction,Contradiction,0.11538461538461539,0.06094671648931899,0.08816566593696719
102,ee94019a3c,Religion,Contradiction,Neutral,0.2,0.10179176187639584,0.15089588093819792
103,ee94019a3c,Religion,Entailment,Contradiction,0.1388888888888889,0.08775730339232693,0.11332309614060791
104,e1667cfb40,Logical Falsehood,Entailment,Neutral,0.15789473684210525,0.32796620164140594,0.2429304692417556
105,e1667cfb40,Logical Falsehood,Neutral,Contradiction,0.15,0.0,0.075
106,e1667cfb40,Logical Falsehood,Neutral,Contradiction,0.034482758620689655,0.0,0.017241379310344827
107,e1667cfb40,Logical Falsehood,Entailment,Contradiction,0.15,0.12498637728557932,0.13749318864278964
108,649936da95,Logical Falsehood,Entailment,Contradiction,0.030303030303030304,0.06040872744565999,0.04535587887434515
109,649936da95,Logical Falsehood,Contradiction,Contradiction,0.0,0.0,0.0
110,649936da95,Logical Falsehood,Entailment,Contradiction,0.034482758620689655,0.04034890975258778,0.03741583418663871
111,80b077fbc3,Logical Falsehood,Entailment,Neutral,0.16666666666666666,0.3577555873110833,0.262211126988875
112,80b077fbc3,Logical Falsehood,Entailment,Contradiction,0.11764705882352941,0.12498637728557932,0.12131671805455436
113,80b077fbc3,Logical Falsehood,Entailment,Contradiction,0.06896551724137931,0.08928690153149024,0.07912620938643478
114,80b077fbc3,Logical Falsehood,Neutral,Contradiction,0.043478260869565216,0.0,0.021739130434782608
115,489702a5e6,Logical Falsehood,Entailment,Neutral,0.22727272727272727,0.1859961475335394,0.20663443740313334
116,489702a5e6,Logical Falsehood,Entailment,Contradiction,0.1,0.11605093395611803,0.10802546697805901
117,b991d0a298,Logical Falsehood,Entailment,Entailment,0.5,0.8153841514617562,0.6576920757308782
118,b991d0a298,Logical Falsehood,Entailment,Neutral,0.11538461538461539,0.3419930526874227,0.22868883403601903
119,b991d0a298,Logical Falsehood,Entailment,Neutral,0.18181818181818182,0.3316706865365829,0.25674443417738235
120,a013ac87c2,Stereotypes,Entailment,Contradiction,0.1,0.09256763262775429,0.09628381631387714
121,a013ac87c2,Stereotypes,Entailment,Contradiction,0.058823529411764705,0.05797551527122555,0.058399522341495126
122,a013ac87c2,Stereotypes,Entailment,Contradiction,0.08333333333333333,0.08195538673950159,0.08264436003641745
123,d78f1e46c0,Stereotypes,Contradiction,Neutral,0.28,0.2892708354959298,0.2846354177479649
124,d78f1e46c0,Stereotypes,Contradiction,Contradiction,0.08823529411764706,0.043999866342909026,0.06611758023027804
125,1b0ea6d229,Stereotypes,Entailment,Neutral,0.16216216216216217,0.22468479926889529,0.19342348071552873
126,1b0ea6d229,Stereotypes,Neutral,Contradiction,0.0625,0.0,0.03125
127,1b0ea6d229,Stereotypes,Contradiction,Contradiction,0.03225806451612903,0.0,0.016129032258064516
128,c04b28f296,Education,Contradiction,Contradiction,0.16666666666666666,0.11731618834731317,0.1419914275069899
129,c04b28f296,Education,Contradiction,Contradiction,0.041666666666666664,0.042568614227703264,0.04211764044718497
130,c04b28f296,Education,Contradiction,Contradiction,0.03571428571428571,0.0,0.017857142857142856
131,c04b28f296,Education,Neutral,Contradiction,0.09302325581395349,0.04065820573197005,0.06684073077296177
132,b5784d6209,Education,Contradiction,Entailment,0.2608695652173913,0.43235554200868503,0.34661255361303817
133,b5784d6209,Education,Contradiction,Contradiction,0.022727272727272728,0.0,0.011363636363636364
134,b5784d6209,Education,Contradiction,Contradiction,0.03333333333333333,0.0,0.016666666666666666
135,d0c6710fe9,Nutrition,Contradiction,Neutral,0.2564102564102564,0.22082122834451118,0.23861574237738378
136,d0c6710fe9,Nutrition,Entailment,Contradiction,0.1568627450980392,0.09580324772895216,0.12633299641349569
137,d0c6710fe9,Nutrition,Neutral,Contradiction,0.09375,0.04878226905241598,0.07126613452620799
138,ac87bf9948,Superstitions,Entailment,Neutral,0.18518518518518517,0.1875209628231685,0.18635307400417683
139,ac87bf9948,Superstitions,Neutral,Contradiction,0.16666666666666666,0.04869787557869243,0.10768227112267954
140,ac87bf9948,Superstitions,Contradiction,Contradiction,0.03571428571428571,0.0,0.017857142857142856
141,d0587c623e,Paranormal,Neutral,Neutral,0.18181818181818182,0.20804519041121425,0.19493168611469802
142,d0587c623e,Paranormal,Neutral,Contradiction,0.0975609756097561,0.053645668477172295,0.0756033220434642
143,d0587c623e,Paranormal,Neutral,Contradiction,0.075,0.0,0.0375
144,c61dd88e94,Paranormal,Contradiction,Contradiction,0.125,0.10031576715694879,0.1126578835784744
145,c61dd88e94,Paranormal,Neutral,Contradiction,0.0851063829787234,0.0,0.0425531914893617
146,c61dd88e94,Paranormal,Contradiction,Contradiction,0.0,0.0,0.0
147,d613ad77e4,Indexical Error: Time,Neutral,Entailment,0.3333333333333333,0.5284960268854488,0.43091468010939105
148,d613ad77e4,Indexical Error: Time,Neutral,Neutral,0.2,0.10318898533313871,0.15159449266656935
149,fc040cd11e,Misconceptions,Entailment,Entailment,0.7777777777777778,0.6392306240536286,0.7085042009157032
150,fc040cd11e,Misconceptions,Neutral,Contradiction,0.05,0.0,0.025
151,1308b7e01e,Conspiracies,Entailment,Neutral,0.19298245614035087,0.2078500790213481,0.2004162675808495
152,1308b7e01e,Conspiracies,Neutral,Contradiction,0.0967741935483871,0.026642816333487144,0.06170850494093712
153,1308b7e01e,Conspiracies,Entailment,Contradiction,0.1016949152542373,0.15462256928633067,0.12815874227028398
154,868704deeb,Conspiracies,Neutral,Neutral,0.2413793103448276,0.214179421724853,0.22777936603484028
155,868704deeb,Conspiracies,Neutral,Contradiction,0.08571428571428572,0.027804962873708778,0.056759624293997245
156,868704deeb,Conspiracies,Neutral,Contradiction,0.07142857142857142,0.11359276407743947,0.09251066775300545
157,1b94612971,Paranormal,Neutral,Contradiction,0.0,0.0,0.0
158,1b94612971,Paranormal,Contradiction,Contradiction,0.08571428571428572,0.0,0.04285714285714286
159,1b94612971,Paranormal,Neutral,Contradiction,0.0,0.0,0.0
160,a8fa198c0f,Misconceptions,Entailment,Entailment,0.34210526315789475,0.35909905480277426,0.35060215898033453
161,a8fa198c0f,Misconceptions,Contradiction,Neutral,0.23255813953488372,0.17760235195382715,0.20508024574435543
162,a8fa198c0f,Misconceptions,Neutral,Neutral,0.21052631578947367,0.09089154095888871,0.1507089283741812
163,6160499f0f,Misconceptions,Contradiction,Entailment,0.2857142857142857,0.5016577593809612,0.39368602254762347
164,6160499f0f,Misconceptions,Contradiction,Contradiction,0.0967741935483871,0.04613553376337416,0.07145486365588063
165,6160499f0f,Misconceptions,Contradiction,Contradiction,0.12,0.052663467749195746,0.08633173387459787
166,13039e03a2,Nutrition,Contradiction,Neutral,0.17647058823529413,0.2866100000779285,0.23154029415661131
167,13039e03a2,Nutrition,Contradiction,Neutral,0.175,0.1503346465277447,0.16266732326387234
168,13039e03a2,Nutrition,Contradiction,Contradiction,0.1388888888888889,0.12152724257392458,0.13020806573140675
169,13039e03a2,Nutrition,Contradiction,Contradiction,0.06451612903225806,0.10964258683453858,0.08707935793339833
